level_code,grammar_type,category_type,grammar_detail,content,cases
HSK7-9,词类,副词,否定副词,不见得、绝不、无从、无须、无可、勿,"文学上的分类只反映文学作品的特点而非价值的高低，通俗小说不见得不高雅，
不见得不严肃，而那些所谓的非通俗小说，也并非都是精品。
这件事非常麻烦，你就是让比我厉害十倍的人去办，也不见得能办成。
年轻人绝不应为了攀比和享乐而过度消费，甚至背上难以偿还的债务。
他那么聪明的人，绝不会干这种傻事。
即将告别学生时代，我心有千言反而无从说起。
此次会议内容严格保密，外界对其无从得知。
她满墙贴的都是舞台上演奏的照片，音乐对她的重要性无须多言。
“往者不可谏，来者犹可追”，无须为过去的失误而懊悔，重要的是把握现在，展望未来。
她的演唱技巧卓越且感情真挚，让台下评委们无可指摘。
当被问及该片是否以悲剧结尾，女主表示已签署保密协议，对此无可奉告。
女儿春节在外未能回家，询问父母近况，二老回复说：“一切平安，勿念。”
室内若发生煤气泄漏，应立即打开门窗通风，切勿使用明火。"
HSK7-9,词类,副词,方式副词,按理、按说、百般、不由得、趁机、趁早、大肆、断然、公然、火速、截然、竭力、尽情、就近、刻意、拼命、强行、任意、日趋、如期、擅自、私自、特此、瞎、一并、一举、一手、毅然、有意、照常、照例、照样、执意、骤然、逐一、专程,"按理，一到广州我就应该即刻去拜访先生，不料因行程繁忙到最后也未能成行。
你出现了这个失误，按理该扣一个月的工资，但看在你平时工作还算认真的份上，公司决定给你机会将功补过。
按说，以方平的能力完全可以在大城市里立足，可他为了方便照顾父母，毅然选
择回乡工作。年轻人的私事，按说我不该多问，可是既然影响到了工作，我就不能不问一问了。 养护工人对园内种植的一草一木百般呵护，定时浇水、悉心修剪。
这部作品经过了作者的反复斟酌、百般打磨，一经发表便好评如潮。
看见前面登场的选手纷纷取得了较高的得分，即将表演的白兰不由得紧张了起来。
看到新戏排练终于有了进展，导演不由得松了口气。
对方球员心情焦躁，失误明显增多，黑龙江队趁机将比分反超。
全套课程系统讲授了深度学习的常用算法，并非无良商家在人工智能风口趁机推出的“割韭菜”产品。
8号球员好像不在状态，刚才又受了伤，趁早把他换下来，以免影响比赛结果。
你想靠炒股票赚钱？趁早打消这个念头儿吧，你别听人忽悠，炒股的人没有几个赚钱的。
他在饭桌上大肆吹嘘自己的财富和人脉，试图建立起一个成功人士的形象。
夏季是害虫大肆为害的时节，为保障群众身心健康，服务团队对重点区域进行了
全方位的科学消杀。
对于贵方提出的无理要求，我方断然拒绝。
举办一场国际展览会，断然不可能仅凭一己之力完成，需各方精诚合作、共同努力。
被告公然违反法律规定，散布谣言，严重损害了原告的商业信誉。
他在训练时公然顶撞主教练，受到严肃批评是理所当然的。
地震发生后，他主动终止休假，火速归队，毅然投身抢险救灾第一线。
高速公路上一辆大货车轮胎起火亟需救援，高速交警接警后，火速派附近警力和
119消防车前往现场救援。
他们俩虽是双胞胎，性格却截然相反。
供给和需求好比一枚硬币的两面，无法截然分开。
匠人们非常注重技法的精湛，竭力使自己的作品成为流传千古的艺术精品。
但凡旅客有需求，小到一针一线，大到轮椅担架，铁路工作人员都会竭力满足。
游客们迫不及待地躺在草地上尽情呼吸新鲜的空气，享受灿烂的阳光。
在壬寅虎年来临之际，各地人民以丰富多彩的活动，尽情表达了他们的喜悦之情和对新一年的美好憧憬。
所谓“就近入学”，一般是按照户口所在地去附近的学校登记入学。
过去驾驶证补换需前往车管所办理，现在在网上提交信息后即可就近领取。
他在演讲中幽默的插话并非一时兴起，而是刻意为之，以赢得观众的好感。
研究者在选择研究课题时，不能刻意去赶时髦，盲目跟风，而应结合自己的知识结构和研究兴趣。
你别这么拼命地工作，要注意身体啊！
现场所有的粉丝们都在拼命鼓掌、尖叫，气氛热烈极了！
当电梯关门时，不可强行挤入，以免发生危险。
不要直接使用电源开关键强行关机，这样易造成系统文件损坏或丢失。
理发师的手艺高超，顾客可从色板上任意挑选造型，也可带图或口头描述，只有你想不到，没有她做不到。
历史就是历史，谁都不能任意修改。
两宋时期，海外贸易得到了空前发展，海商队伍不断壮大，侨居外商也日趋增多。
智能手机市场现已日趋饱和，如何稳中求变，成了各大厂商首要解决的问题。
虽然时间紧迫，工作量浩繁，工人们终于克服种种困难，如期完成了任务。
为确保活动如期举行，主办方积极协调各方资源，及时解决潜在问题。
为避免员工擅自离职给公司带来麻烦和损失，用人单位可在劳动合同中提前注明相关条款。
未经商标注册人许可，任何组织和个人均不得擅自将该商标用于同类商品上。
行程中请务必听从导游安排，如私自离团，产生的一切后果均须自行承担。
文物购销统一由文物部门负责，国内外人士不得私自进行买卖。
贵公司为我们提供了极大的帮助，特此表示感谢。
与会人员往返旅费自理，会议期间食宿由主办方承担。特此通知。
不明白的不要瞎做，不该说的不要瞎说。
努力先要找准方向，否则累得半死却只是原地打转，瞎忙一通。
为了给山区的孩子们更多的帮助，志愿者回信时还一并寄去了衣服和图书。
关心支持我的朋友太多，无法一一列举，在此一并致谢。
新技术的引入，一举解决了公司长期以来成本过高、产能不足等多项难题。
在奥运会乒乓球男子团体决赛中，三名中国选手团结一致，一举夺冠。
有些家庭条件好的孩子之所以会养成一些不良习惯，完全是父母一手造成的。
为了照顾生病的妻子和年幼的孩子，他关了自己一手创办的工作室，专心守着家人。
山区孩子对知识的渴求深深打动了他，他毅然决定扎根于此，帮助孩子们圆梦大学。
他取得博士学位后，毅然放弃了国外良好的工作条件和优厚的物质待遇，回到了祖国的怀抱。
说到精彩之处，他有意不往下讲，吊足了大家的胃口。
我但凡提出一点儿想法，他就急于反驳，似乎有意跟我过不去。
尽管一周以来连续阴雨，但施工仍照常进行。
虽然她已小有名气，但仍照常在剧场认真演出，打磨演技。
这周末店里的生意比较忙，老郭没有照例休假，而是到店帮忙接待顾客。
新品宣发照例应由市场营销部负责，然而因时间紧迫，其他部门也参与了策划。
他年近80照样身板硬朗，精力和体力不输年轻人。
叶老师并未计较我之前的顶撞，照样对我倾囊相授。
我和他多年未见，本想留他多住几天，可他执意不肯，说是家中有事。
她不顾家人、朋友的劝说，病还没好就执意回到工作岗位。
一夜狂风暴雨过后，气温骤然下降了十几度。
鱼相继在水中跃起，原本平静的湖面，骤然起了波澜。
大幕拉开，节目主持人走上舞台，他首先感谢了观众的到来，然后逐一介绍在场嘉宾。
考生入场后对号入座，将准考证和有效身份证件放在桌子右上角，以备监考员逐一核查。
为了吃到最鲜美的河豚，远在新疆的刘先生跨越三千多公里专程来到扬中。
有一年，我专程去南京拜访了恩师，导师已年逾古稀，但依然精神矍铄。"
HSK7-9,词类,副词,时间副词,姑且、即、即时、届时、尽早、就此、历来、尚、随即、向来、一经、暂且、早日,"出于保护当事人的考虑，我们隐去了其真实姓名，姑且以“张某”代称。
我给您简单分析一下吧，您姑且一听，要是不对，权当我没说。
“蜜月游”愈发流行，不少年轻人办完酒席即启程旅行。
在4G峰值速度下，下载一部1GB大小的高清电影需要1分钟左右，而在5G条件下只需几秒即可。
气象局在暴雨来临前，通过网络、电视、广播等多种媒介，即时发布有关暴雨的预警信号。
在智慧课堂中，李老师通过平板电脑向学生发布任务，根据平台精准反馈的学情
即时进行教学调整。
本协议在履行过程中，如若发生未曾约定的情况，届时由双方共同友好商定。
大会将于9月10日至18日在北京举行，届时将会有近800名国外代表与会。
家长应尽早让孩子参与家务劳动，培养他们的责任感和自理能力。
外出旅行应提前确定行程并尽早预约购票，以防票量不足或票价上涨。
相聚的时光总是短暂的，丰盛的晚餐过后大家就此告别。
虽然油气勘探工作屡遭失败，但是地质学家们并未就此止步，反倒越挫越勇。
“绿肥红瘦”四字是李清照《如梦令》一词的点睛之笔，历来为世人所称道。
苏州历来是经济富饶的鱼米之乡，与杭州齐名，并称“苏杭”。
当时我年纪尚幼，许多事情已然模糊不清，但故乡染满绿的庭院，是记忆深处永远的乡愁。
截至目前，搜救工作尚未发现幸存人员，事故原因尚待调查。
她犹豫了一下，随即拿起了电话，把这件事报告给总经理。
我听闻临近扬州的泰州，早茶亦颇有特色，随即驱车从扬州前往泰州。
孙老板向来一言九鼎，因此在商界信誉很高。
他深居简出，向来不喜与外界交往。
绿色农场种植出的果蔬天然无公害，一经上市便供不应求。
《红楼梦》这部经典名著又要翻拍的消息一经发布，即引起社会热议。
鉴于此问题情况复杂、涉及面广，本文限于篇幅，暂且不做讨论。
任务推进遇到瓶颈时，不妨暂且搁置细节问题，集中精力解决主要问题。
我们期待她的新作早日问世，并且预祝她在文学创作上取得更大的成功。
孩子们自发来到病房里看望老师，感谢老师的辛勤付出并祝愿老师早日康复。"
HSK7-9,词类,副词,程度副词,大为、分外、何等、极度、极力、略、略微、颇、稍稍、万分、微、尤为、愈加、越发,"当他们第一次品尝这道精致的菜肴时，大为惊叹，味蕾感到前所未有的满足。
该歌手的演唱会门票，每张均以高价售出，但其表演水平并不高，观众看后大为不满。
与高手过招时须分外小心，万不可轻举妄动。
由于周边建筑都比较低矮，这座大楼显得分外高大。
拥有一双发现美的眼睛，在平淡生活中捕捉到一点一滴的美好，是何等幸运！
在地形条件复杂的地区修筑一条长距离的铁路，不仅需攻克技术难题，而且投资
巨大、耗时耗力，是何等地不容易啊！
即使在极度困难的条件下，他仍执着地追求着自己的艺术理想。
他这段时间一直极度紧张和焦虑，现在终于放松下来了。
在会议上，他提出的解决方案大家都表示赞成，只有副总经理一个人极力反对。
他极力想忍住，但疼痛还是使他叫出声来。
今年这套试卷注重考查学生灵活运用语言知识的能力，整体难度略高于历年考题。
主人的审美意趣如何，从其所着的衣饰和家中的陈设，便可略知一二。
他脸上挂着浅浅笑意，听到问题后总会先略微思考一下，再不紧不慢地作答。
志愿者的热情如融融阳光，为这略微有些寒冷的清晨带来了暖意。
林青自幼对木雕颇感兴趣，六岁起即拜当地的匠人为师，潜心学习雕刻技艺。
城市民宿往往隐于闹市，因其风格独特，活动自由，如今颇受顾客青睐。
他顾不上长途飞行的疲惫，稍稍歇息后就马不停蹄地与客户商讨合作事宜。
她坐在那里，低头摆弄着衣角，稍稍有些拘谨。
按照赵医生的手术治疗方案，患者最后转危为安，家属对其万分感激。
学生们平时只在银幕上见过周老师，现在有幸现场得见其“庐山真面目”，个个激动万分。
谈及自己的远大理想，他有点儿激动，面色微红，声音也有点儿颤抖。
听了我的话，他微张着嘴，好像想说点儿什么，但最终还是什么也没说。
这次比赛中，9号选手的表现尤为突出，给评委和观众都留下了深刻的印象。
在三星堆考古新成果中，尤为引人注目的是一座通高近70厘米的大口尊。
近年来，两国战略沟通合作日益密切，兄弟情谊愈加深厚。
随着阅读的增多，书慧愈加不满足于安居于室，渴望去见识外面的世界。
经过数百次的舞台历练，他的演技越发纯熟。
缠绵的雨丝，飘洒在青石小巷，越发让人觉得诗意。"
HSK7-9,词类,副词,范围副词,大体、概、皆、尽、均、通通、统统、唯、唯独、唯有、无非、一概,"他的身体已经大体恢复了，我觉得可以进行一些基础性训练了。
同类企业中，设备或许大体相似，但是生产效能可能相差悬殊。
游客因擅自参加高危活动所造成的人身和财产损失，本旅行社概不负责。
凡成大事者，必定有坚韧不拔的意志。古今中外，概莫能外。
这部剧除男女主角之外，其他演员皆一人分饰数角，但每个人物特点鲜明，并不会让观众混淆。
中国瓷器之所以享誉世界，皆因其实用与审美并存。
荆门为荆楚文化发祥地之一，文化底蕴深厚，历史古迹遍地皆是。
从广州塔顶楼俯瞰，羊城璀璨的夜景尽收眼底。
村落被青山绿水环绕，尽是些古朴的瓦房和雅致的石桥，没有丝毫现代化的气息，却添了几分宁静与幽然。
在有关部门的大力监管下，存在环境安全隐患的酒店、餐厅等均已完成整改。
市场上某些特殊商品不宜标价的，均须经当地价格主管部门核准。
那一大堆坏了的电器，他只用了一个晚上的时间，就通通修理好了。
这些事情你通通不要管，你只负责技术革新。
她对年轻后辈毫无保留，将自己多年来的经验教训统统分享给了大家。
他现在是一切为了孩子，什么升职发财换大房子，他统统不去想了。
现在很多孩子都有“唯我为大”的思维方式，这跟父母的过分溺爱有密切的关系。
修身之道不唯阅读，品茶、闲谈、对弈、抚琴、练武、游历山水均可养性。
那么多同他一起备考的考生都放弃了，唯独他一个人坚持了下来。
人的眼睛，能洞察他人，观测周遭的事物，唯独无法窥见自己的真容。
我们村上了岁数的老人几乎都不会用智能手机，唯有老村长是个例外。
在全球化的激烈竞争中，唯有持续创新才能立于不败之地。
综合来看，外语学习的动机无非两种：融合型动机和工具型动机。
邻居跟我偶然碰见时会闲聊几句，说的无非是些家长里短的事情。
国务院明确规定，我国的“驰名商标”工作一概由国家商标局负责。
小夫妻俩决定婚礼一切从简，只摆几桌酒席，婚车和接亲环节一概取消。"
HSK7-9,词类,副词,语气副词,必定、必将、不妨、不免、反倒、非得、分明、怪不得、果真、好在、何必、竟、愣、莫非、难怪、宁可、宁愿、碰巧、偏偏、恰巧、切、情愿、势必、索性、万万、未免、务必、幸好、幸亏、终究、何不、何尝、何苦,"快乐的人，必定是对生活有深刻洞察力的人，必定是内心富于诗意的人。
以你的资质，假以时日必定会“青出于蓝而胜于蓝”。
诚信经营方能行稳致远，投机取巧必将自取灭亡。
这次友好访问，必将使两国关系上升到一个新的阶段。
投资者须细细分析股票走势。若一时无把握，出手不妨“慢一拍”。　　
巧用果蔬饰家居，可拥有回味无穷的诗情画意，有兴趣的不妨一试。
眼看着周围的同事朋友升职发财，佳佳不免跟丈夫多唠叨了几句。
每逢下雨天，她就不免想起一桩伤心的往事。
我让他走慢点儿，等等我，他反倒加快了脚步。
他出身于一个医学世家，却对行医丝毫不感兴趣，反倒对绘画情有独钟。
这事儿没必要非得今天就定，你再回去好好考虑一下。
要想练就一手好的毛笔字，非得花十年甚至数十年功夫不可。
我分明看见他从办公室拿走了一份文件，可他就是不承认。
平坦宽阔的水泥路，稳重气派的小洋房，四周群山环绕，溪水潺潺。这哪里还是
一个贫穷落后的小村庄，分明是一个世外桃源！
他真是个精明能干的小伙子，怪不得厂长这么器重他。
——你听说了吗？小李当上部门经理了！
——怪不得！我说他今天怎么突然说要请客了呢。
他非常热情地让我尝尝这道菜，说这是这家店的招牌，我一吃，果真不错。
九寨沟的风景果真名不虚传，如人间仙境一般。
见到她的第一眼，我就觉得她是一个有故事的人。果真，这位看似柔弱的女性承受了许多不为人知的困苦与艰辛。
北京的胡同多得出奇，而且样子大同小异，穿梭其中极易迷路。好在北京人热心，问路时总能得到帮助。
这部电影的动作设计复杂且全部实地取景，好在他凭借多年的武术功底，成功完成了拍摄任务。
清者自清，你自己是清白的，何必跟误会你的人解释那么多。
你为了满足自己的虚荣心，花这么多钱打肿脸充胖子，何必呢？
整场比赛的战术执行得几乎无懈可击，对手在我方的猛烈进攻和严密防守下竟一分未得。
张校长的家离学校只有两公里，但是她长期住在学校，最长的一次竟有半年没回过家。
事情明明就是他做的，可他愣不承认。
出身贫寒的他，白手起家，愣是将一个小小的餐馆做成了全国连锁的品牌。
他这人一向无事不登三宝殿，今天忽然登门拜访，莫非有什么棘手的事相求？
望着孩子们拿到爱心图书时激动的神情，我心中涌起了强烈的幸福和满足，莫非这就是所谓的“赠人玫瑰，手有余香”？
物美价廉的菜品，清爽整洁的装修，热情周到的服务，难怪这家店的生意越来越红火。
置身湟川三峡，你可以同时欣赏到险峻雄伟的悬崖绝壁和深邃秀美的青山碧水，难怪这里被誉为“岭南诗画走廊”。
为了抓住这个宝贵的工作机会，他宁可每天双城通勤。
母亲望着怀中脸烧得通红的孩子，心疼不已，宁可病都生在自己身上。
如果贵公司无法保证按时交付，我们宁愿放弃此次合作。
每当攻克一个技术难题后，他不喜和别人一起庆功，宁愿一个人暗自回味。
我那时正为找房子发愁，碰巧有个同学租的两居室空出了一个房间，我就搬过去住了。
我刚买完东西准备回家，碰巧在商场门口遇见了多年不见的同窗，我们便去小酌了几杯，谈谈各自的经历。
台风早不来，晚不来，偏偏赶在这个时候来！航班取消了，我的旅游计划全泡汤了。
欣赏风景一般是用眼睛看，但东湖的设计者却偏偏要你用耳朵听景、用鼻子闻景。
吃饭时有可口的餐食，睡觉时有香软的床榻，逛街时恰巧听到钟爱的乐曲，这些瞬间都足以让我感受到生活的美好。
因为“鱼”恰巧跟“余”字同音，所以年夜饭饭桌上一定有鱼，是希望“年年有余”的意思。
雪山海拔较高，游览过程中易产生高原反应，切记根据自身情况量力而行。
家中常用药应少而精，切不可盲目囤积大量药品，避免过期造成浪费。
这家火锅店口碑极好，很多顾客情愿排队等一两个小时，也要在这里吃。
很多商家其实并不情愿动辄促销，但看到竞品价格一再跳水，自己也只能被迫参与价格战。
如果这则新闻的真实性得到确认，势必引起全社会的强烈反响。
如果这个关键技术问题得不到解决，公司的竞争力势必会受到影响。
前往景区的路上已堵得水泄不通，我们索性直接下车步行。
他考了几次都没通过，索性不考了。
我们为了这次竞赛准备了很长时间，可万万没有想到，组委会突然宣布比赛取消，而且没给出合理解释。
事实表明，代言人与品牌的匹配程度对商品销售有着重要影响，企业万万不可轻视。
文章本身不好，安上一个好题目也无济于事；但文章好而题目不好，就未免令人惋惜了。
没有取得理想结果，他未免有些沮丧，此时最需要的是鼓励和安慰。
演出期间，请各位观众务必将手机调至静音，以免影响他人。
因活动现场座位有限，请务必提前报名，额满即止。
他急忙把生病的孩子送去医院治疗，医生检查后说：“这孩子幸好送得及时，迟一点就没救了。”
我听见他的话后，吃惊地朝四周看了看，幸好附近无人，这才放了心。
今天的活动我幸亏没去凑热闹，去了也是人挤人，什么也看不见。
刘女士不小心把手提包落在了出租车上，幸亏遇到林师傅这样拾金不昧的司机，主动把包交还给了她。
乌云遮不住太阳，正义终究会战胜邪恶。
漂泊的游子，无论在外如何坚强，回到家也终究是个孩子。
我要去海南旅游了，你最近不也休假吗，何不一起去？
在这样一个大城市的小区，雨后还能听到蛙声，真的令人欣喜。我们何不把新居叫做“听蛙楼”？
她一向被众星捧月，何尝受过这样的冷遇，心中气愤不已。
在逆境下不气馁、不后悔，这才是强者该有的逻辑。体育比赛是这样，其他事情何尝不也是如此呢？
你60岁的人了，每个月好几千的退休金，何苦再出来打零工？
小张刚毕业，社会经验不足，犯点错误也难免，你何苦为难她呢？"
HSK7-9,词类,副词,频率副词,连连、屡次、屡屡、频、时而、时时、相继、一个劲（儿）、一连、再度,"这家店的饭菜不但量大实惠，而且色香味俱全，每一个来吃的人都连连称赞。
杂技艺术节上，各地顶尖的杂技演员各显身手，引得现场惊呼不断、掌声连连。
嘉宾因说话屡次被主持人打断，已面露愠色。
他的电影作品受到海内外市场的欢迎，屡次获得国际影展奖项。
凭借着高超的技艺和精巧的构思，民间艺术家的作品在国内外赛事中屡屡获奖。
这一服装品牌将非遗元素融入现代设计，屡屡在时装周上惊艳亮相。
近年来，我院师生在各类学科竞赛中屡获佳绩，捷报频传。
这里以前是沙尘暴频发的地区，通过植树造林、补绿复绿，现已成为国家级生态文明示范区。
天空布满阴云，时而落下几滴雨，未带来一丝凉爽，却闷得让人喘不过气来。
他凝神望着前方连绵的青山，时而眉头微蹙，时而喜上眉梢，不知思绪飘到了何方。
对这些好心人的善举，受帮助者时时感念于心，希望有朝一日能回报恩人。
工作中他是严师，教学一丝不苟；生活中他又像个老父亲，时时关心我们的身心健康。
如果员工相继辞职，老板必须予以重视，找寻员工流失的真正原因。
金秋九月，北京戏剧舞台异彩纷呈，相继展演了精品剧目114部。
大嫂在旁边一个劲使眼色，示意哥哥不要再说下去了。
孩子不能一个劲儿地闷头苦学，适当的休闲和锻炼都是很有必要的。
为了尽快研制出特效药，他常常在实验室里一连奋战十几个小时。
大水靠在沙发上，一连打了好几个哈欠，困得睁不开眼。
时隔12年，中国队再度捧起冠军奖杯。
由于身体抱恙，她一度放弃歌唱事业。后来在家人的支持下，她再度鼓起勇气，站上舞台。"
HSK7-9,词类,动词,,巴不得、并非、除外、犯不着、犯得着、恨不得、可否、可谓、免不了、所谓、有所、予以,"他巴不得早点儿退休，好能到处游山玩水。
在外漂泊多年的游子归心似箭，巴不得一步跨进家门。
一种艺术风格的形成并非一蹴而就，必须经历一个渐进发展的过程。
你之所以落选，并非你不优秀，而是你的风格和他们的需求不完全匹配。
八折优惠仅限周一至周五使用，法定节假日除外。
在场各位皆是西装革履，只有一人除外，穿着十分随意。
他是个啥也不懂的毛头小子，你犯不着跟他一般见识。   
你们俩打小就认识，为了这么点儿小事闹翻，犯不着。
现在是公司发展的关键时期，你犯得着为这些小事分心吗？
人家好心好意给你提些意见，你这么激动，犯得着吗？
一开始项目推动得非常缓慢，我们恨不得24小时都在工作。
大家的学习热情很高，恨不得一下子把所有的先进技术都学到手。
此事可否容我思索几日，再行答复？
关于先生会上所言，学生尚有不明之处，可否向先生进一步请教？
我申请与其当面对质，不知可否？
王安忆对上海人的观察和描写非常细腻，可谓“入木三分”。
《昆虫记》知识性、趣味性、哲理性兼具，真可谓是科学与艺术相结合的典范。
在成长的道路上，免不了会遇到各种各样的问题。
这件事要是让他知道，一顿数落是免不了的。
所谓难得糊涂，并非是对生活的无奈妥协，而是一种张弛有度的处世之道。
这家公司所谓的产品升级，不过是给商品换了一个更华丽的包装。
引进先进技术与优化管理流程后，各部门工作效率均有所提高。
倘若事态紧急，无暇向上请示，你大可自行决断，不必有所顾虑。
限于作者水平，如有不当之处还望专家予以批评指正。
对于原告提出的高昂赔付要求，法院并未予以支持。"
HSK7-9,词类,助词,语气助词,罢了、也罢、矣,"他很谦虚地将自己的成功归结为运气好罢了。
那些我们一度以为难以承受的挫折，终将会变成人生宝贵的经历，只是时间的问题罢了。
这件事你答应也好，不答应也罢，我都铁了心要去做。
那些为迎合市场而推出的快餐读物，不看也罢。
朋友在精不在多，人生得一知己足矣。
作为一个摄影爱好者，我对这位国际知名的摄影大师仰慕久矣。"
HSK7-9,词类,连词,连接分句或句子,鉴于2、况且、免得、若、倘若、以防,"鉴于近期设备故障频发，技术部门决定对相关设备进行全面维护。
鉴于被告人严某主动上缴违法所得，认罪态度良好，可酌情从轻处罚。
你们的方案非常详细，况且已经得到了业内专家的肯定，相信实施起来不会有什么问题。
要告别近二十年的舞台生涯，她真的十分不舍，况且，隔行如隔山，不跳舞她又能改行做些什么呢？
有缘无缘不可强求，免得徒增烦恼。
去往一个陌生的国家或地区，须了解当地的治安环境、文化禁忌，免得招来麻烦。
事情要是能顺利解决最好，若不行，就得另寻其他门路了。
若是购买的产品有任何质量问题，消费者可在七天之内无理由退换。
倘若一开始她就懂得精打细算，日子也不会过得这么捉襟见肘了。
我现在已经不想再听你说什么豪言壮语了。倘若五年后你能混出点名堂，就当我今日有眼不识泰山。
切莫轻易向陌生人转账汇款，以防上当受骗。
这次安全事故造成的惨烈后果，希望各位引以为戒，以防类似的悲剧再度发生。"
HSK7-9,词类,连词,连接词或词组以及分句或句子,加之、乃至、且,"空气湿闷，加之窗外嘈杂不已，使得她彻夜未眠。
他出众的能力加之丰富的工作经验是他职位迅速晋升的关键所在。
这件衣服的刺绣工艺异常复杂，单是绣一朵花就需要花费数月乃至一年的时间。
我被他对文学的热爱和执着深深地打动了，乃至我回去之后还不能平静。
受欢迎且传播力强的文章，在选题策划方面一定高出一筹。
醉酒驾车造成他人死亡的驾驶员被当场吊销驾照，且终身不予重新申请。"
HSK7-9,词类,量词,动量词,通,"了解了我的饮食习惯以后，那位医生将我好一通批评，说我没有管住嘴。
因为他的失误，公司利益受到了重大损失，老板把他狠狠训了一通。"
HSK7-9,词类,量词,名量词,重、截、缕、码、枚、摊、丸、则、幢、宗,"该项目的延期是由多重原因所导致的，包括预算不足、人员短缺等。
她们团队克服重重困难和阻碍，出色地完成了艰巨的任务。
他想找一截木头做个镇纸。
他看到这里简陋的生活环境，心里顿时凉了半截。
迎面走来一个身着白色T恤的女学生，白皙的额头上垂落着一缕秀发。
忽地起了一阵微风，送来缕缕清香，将所有的烦恼瞬间驱散。
科研和科普是两码事。杰出的科学家未必能写出好的科普作品，优秀的科普作家也不一定能做好科研工作。
虽然你们私交很好，但工作上的事情还是应该一码归一码，公事公办。
权利与义务犹如一枚硬币的两面，相互依存，密不可分。
他工作非常出色，十年里共获得五枚奖章。
苏州有一对老夫妻，子女们平日里各为自己的一摊事忙活，只有节假日才有机会团聚。
公司的事已经让他焦头烂额，家中还另有一摊，他感到身心俱疲。
要制成一丸药，需用上三十多种原料并经过多道工序。
这个药每日三次，每次六丸，餐后半小时服用。
今天《人民日报》上刊登的一则新闻，令我大吃一惊。
在不到两小时的演讲过程中，他至少引用了20则古代典故。
历经一年，长乐村建成了一幢两层高的标准化教学楼。
医院今年新建职工宿舍三幢，医技大楼两幢。

法官必须具有超乎寻常的耐心和细心，才能办好每一宗案件。
他匆匆赶往机场，准备飞去香港谈宗生意。"
HSK7-9,词类,量词,复合量词,人次,"旅游大数据显示，今年一季度辽宁省共接待游客1.71亿人次，同比增长68.2%。
各大图书馆的古旧书刊，因近年借阅人次大幅增加，损坏非常严重。"
HSK7-9,语段（句群）,,,承前省略,"我奶奶虽然没有文化，【】做事却十分干脆，【】听了这话便找出存折，【】抱着我便径直走出家门去银行取钱。
中国政府秉承“以人为本”的精神，【】根据被援助国要求和国际社会的呼吁，【】及时提供了救灾物资、救援队和医疗队，【】尽力提供现汇资金援助，【】积极参与了国际合作的重大紧急救援任务。"
HSK7-9,语段（句群）,,,时间顺序,"豆腐皮包肉的制作程序如下：取豆腐皮一袋用温水泡软，切成两个饺子皮大小的方块备用。将肉末用姜末、葱花、盐、味精、鸡蛋和好，再将几只冬菇泡软、切碎，放入肉末中拌匀。
在广泛调研的基础上，有关部门合并了一些高度类似的企业，停办一些消耗高、污染重、利润低的企业。经过调整以后，不少厂很快扭亏为盈。"
HSK7-9,语段（句群）,,,空间顺序,"20年前的长江中堡岛已不复存在。现在，在它的左边，大坝已矗立在波涛之中，左岸厂房坝、电厂、泄洪坝等已相继建成。在它的右边，三期工程的主体项目——右岸电厂正夜以继日地工作着。
站在广场的中心位置，向东望去，1号展馆坐落于馆区主轴线上。其南北分别为2、3号展馆。三个展馆从远处看排成一条线，十分整齐。绕过三馆，背后是4、5号展馆，分别位于2、3号馆的东侧，两馆皆为东西走向，共同构成环湖之势。"
HSK7-9,语段（句群）,,,蒙后省略,"虽然【】没有得到为国家献身的机会，但也一直做好了准备；如果到了那一天，汪昌绪绝对丝毫不会犹豫。
无论【】平时工作多忙，【】回家多晚，王和平都会非常认真地检查孩子的作业。"
HSK7-9,语段（句群）,,,话题延伸,"甘草i于亚欧大陆的中国北部、蒙古、俄罗斯西伯利亚地区、哈萨克斯坦、巴基斯坦等地都有分布，Øi在中国具体分布于东北、华北、西北等地。甘草i喜光照充足、干燥少雨、冬夏分明以及昼夜温差大的环境，甘草i具有喜光、耐旱、耐热、耐寒及耐盐碱等特性。
人工智能i是新一轮科技革命和产业变革的重要驱动力量，Øi是研究、开发用于模拟、延伸和扩展人的智能的理论、方法、技术及应用系统的一门新的技术科学。"
HSK7-9,语段（句群）,,,话题转换,"我在创作这幅作品时，是希望能够依靠背影去反映出人物的情绪和精神状态。至于这件作品的展出位置，在规划展厅布局时，就做了特别的安排。
我刻录光盘的速度都是软件默认的，如果自己去调高速度的话光盘容易报废。（至于）价钱嘛，买的比较多的话就一元一张盘。"
HSK7-9,语段（句群）,,,逻辑顺序,"全球变暖是自然因素和人为因素共同作用的结果。一方面，近年来超强的厄尔尼诺现象显著升高了海水温度，使得大洋上空温度偏高。另一方面，人类活动，如大规模的工业排放和森林采伐，是更主要的原因。
该体制的优点是灾害响应速度快，处理突发情况效率高；缺点是不利于整合地方力量，也不利于平日村民自救意识的提高。"
HSK7-9,语素,类前缀,,后—、亲—,"奥运场馆开工之前，就要考虑到后奥运时代的需求。
市长对老人们嘘寒问暖，并亲手将慰问品送到老人手中。"
